slope,curvature,twi,lithology,landcover,fault_distance,rainfall,fire_history,label,x,y
0.45726412534713745,0.5249145030975342,0.09831973910331726,0.75,0.5,0.0,0.3287106454372406,0.25,0,225486.42511555887,3866769.9649240044
0.0051310062408447266,0.5280238389968872,0.22663907706737518,0.75,0.5,0.25,0.198149174451828,0.0,0,180354.8640009389,3876240.2925055567
0.30985063314437866,0.5301600098609924,0.11505301296710968,0.75,0.5,0.25,0.2519893944263458,0.25,0,214696.0518732201,3867629.994672699
0.45035624504089355,0.5126514434814453,0.10039389878511429,0.75,0.5,0.0,0.41927921772003174,0.0,0,237706.84782374982,3856689.6162416344
0.15241731703281403,0.5326066017150879,0.1388857662677765,0.75,0.5,0.75,0.28230729699134827,0.0,0,209635.87684020487,3845079.214634261
0.020328564569354057,0.5280106067657471,0.19243255257606506,0.75,0.5,0.0,0.1970306783914566,0.0,0,177734.77337119583,3854239.531492447
0.0883837342262268,0.5268921852111816,0.1561785340309143,0.75,0.5,0.75,0.3201652765274048,0.0,0,236086.79178551174,3813568.124655939
0.3488449454307556,0.5279934406280518,0.11572440713644028,0.75,0.5,0.0,0.362351655960083,0.0,0,177334.75953459385,3833848.8261716603
0.2827277183532715,0.5235897898674011,0.12220174074172974,0.75,0.0,0.0,0.3927163779735565,0.0,0,179794.8446296961,3832768.788812835
0.0,0.5280503630638123,0.2767649292945862,0.5,0.5,0.0,0.1791904717683792,0.0,0,241606.98273061926,3776766.851688556
0.010480351746082306,0.5267150402069092,0.20931990444660187,0.75,0.5,0.0,0.18477199971675873,0.0,0,175574.69865354506,3841499.090796673
0.17144352197647095,0.5055387616157532,0.13359825313091278,0.75,0.5,0.75,0.36705800890922546,0.0,0,221006.27014561655,3847139.2858927613
0.26842448115348816,0.5250108242034912,0.10246700793504715,0.75,0.5,0.25,0.6903132200241089,0.0,0,267797.88868213486,3837888.9659213405
0.4257276952266693,0.5212575793266296,0.09584595263004303,0.75,0.0,0.0,0.7434365749359131,0.0,0,270297.9751608973,3825988.554282431
0.43548083305358887,0.5265737175941467,0.08716824650764465,0.75,0.0,0.0,0.6461905241012573,0.0,0,265397.8056625229,3832028.7632151213
0.0120967673137784,0.5276854634284973,0.19487641751766205,0.75,0.5,0.0,0.02940463088452816,0.0,0,267077.86377625127,3865519.921684623
0.22771194577217102,0.5241631269454956,0.10499615967273712,0.75,0.5,0.0,0.7114993929862976,0.0,0,270137.9696262565,3833138.8016116917
0.032370053231716156,0.5265356302261353,0.18057847023010254,0.75,0.5,1.0,0.33966347575187683,0.0,0,247487.18612866857,3814808.1675494052
0.024096399545669556,0.5274596214294434,0.17879056930541992,0.75,0.5,0.0,0.02761358581483364,0.0,0,247577.18924190404,3871080.114013391
0.33587193489074707,0.5280432105064392,0.1171402707695961,0.75,0.5,0.5,0.34039244055747986,0.0,0,191505.2496962195,3821328.393086018
0.30959370732307434,0.5213354825973511,0.09351545572280884,0.75,0.0,0.0,0.8274194002151489,0.0,0,251947.3404067808,3844909.2087537055
0.1341899186372757,0.5287590622901917,0.13692885637283325,0.75,0.5,0.0,0.4404451847076416,0.0,0,232426.66518060348,3851269.4287556773
0.3792303800582886,0.5254272818565369,0.10688812285661697,0.75,0.5,0.0,0.5400600433349609,0.0,0,234176.72571573724,3842619.129539159
0.1920623928308487,0.5307612419128418,0.13386200368404388,0.75,0.5,1.0,0.3021163046360016,0.0,0,179194.8238747931,3836408.914725913
0.21730415523052216,0.5312703251838684,0.12870168685913086,0.75,0.5,0.25,0.2854310870170593,0.0,0,208535.8387895494,3877130.323291996
0.26327621936798096,0.5281496644020081,0.11508341133594513,0.75,0.5,0.0,0.5050593018531799,1.0,0,233036.68628142154,3823858.4806025256
0.0,0.5280503630638123,0.2767649292945862,0.5,0.5,0.0,0.1600092351436615,0.0,0,236436.80389253848,3775416.804990024
0.0,0.5280503630638123,0.2767649292945862,0.5,0.5,0.0,0.22695818543434143,0.0,0,257947.5479558107,3767436.5289498144
0.009044570848345757,0.5278464555740356,0.21184618771076202,0.75,0.5,0.0,0.20276515185832977,0.0,0,182504.9383726746,3845399.225703543
0.3355158269405365,0.5274612903594971,0.10176356881856918,0.75,0.5,0.5,0.2924892008304596,0.0,0,238936.89037130095,3869010.042408976
0.017631318420171738,0.528458297252655,0.19480925798416138,0.75,0.5,0.0,0.37247854471206665,0.0,0,229426.56140608853,3817768.2699402603
0.15808407962322235,0.5308724641799927,0.13247191905975342,0.75,0.5,0.0,0.5606323480606079,0.0,0,254457.42723145834,3827128.5937167467
0.5700376629829407,0.5262175798416138,0.0918504074215889,0.75,0.5,0.0,0.6205196976661682,0.0,0,257637.53723244419,3831568.747303029
0.0,0.5280503630638123,0.2767649292945862,0.5,0.5,0.0,0.13237270712852478,0.0,0,203505.6647942793,3758236.2107079686
0.3381735682487488,0.525985062122345,0.11702559143304825,0.75,0.5,0.0,0.4740062654018402,0.0,0,210975.92319282156,3822628.438054974
0.40393224358558655,0.5262000560760498,0.09708959609270096,0.75,0.5,0.0,0.46684691309928894,0.0,0,245157.10553046197,3856499.609669248
0.252401739358902,0.5365829467773438,0.12891419231891632,0.75,0.5,0.0,0.1975981444120407,0.0,0,181654.90896989536,3842439.123312688
0.258556067943573,0.5255045294761658,0.12093815207481384,0.75,0.5,0.0,0.2927633821964264,1.0,0,204855.71149281104,3869770.0686985194
0.2895098328590393,0.5275685787200928,0.09540453553199768,0.75,0.5,0.0,0.4914868175983429,0.0,0,267577.88107200374,3846619.267905179
0.06622699648141861,0.5281551480293274,0.15221984684467316,0.75,0.5,0.5,0.2573471963405609,0.0,0,233386.69838844828,3873910.21190735
0.16369180381298065,0.5272380709648132,0.13849978148937225,0.75,0.5,0.0,0.2225881963968277,0.0,0,187525.11202202964,3855579.5778450635
0.007404531352221966,0.5280819535255432,0.20745302736759186,0.75,1.0,0.0,0.022964591160416603,0.0,0,265537.8105053336,3866769.9649240044
0.3916400671005249,0.52760249376297,0.1121206060051918,0.75,0.5,0.5,0.2586469054222107,0.0,0,199435.52400685402,3844139.182118247
0.3422492742538452,0.5195281505584717,0.1033669039607048,0.75,0.0,0.0,0.6183939576148987,0.0,0,246257.14358111745,3848309.326364822
0.23501531779766083,0.5285506844520569,0.12191129475831985,0.75,0.0,0.25,0.2887701690196991,0.25,0,209835.88375850586,3874520.233008168
0.09545540809631348,0.5280119180679321,0.15187886357307434,0.75,0.5,0.75,0.39267247915267944,0.25,0,250627.29474599424,3815838.2031786554
0.2793309986591339,0.5174736380577087,0.11924811452627182,0.75,0.5,0.0,0.29618319869041443,0.25,0,215626.08404331972,3877510.336436768
0.29623809456825256,0.5321441888809204,0.1228465586900711,0.75,0.5,0.0,0.3803607225418091,0.75,0,222486.32134104395,3819578.332550884
0.0,0.5280503630638123,0.27667880058288574,0.5,0.5,0.0,0.28793391585350037,0.0,0,240666.95021460459,3805607.8493075594
0.425529807806015,0.520090639591217,0.1043454259634018,0.75,0.5,0.0,0.5784071683883667,1.0,0,264477.7738383383,3822528.4345958238
0.30110612511634827,0.5324199199676514,0.1207202598452568,0.75,0.5,0.0,0.2597234845161438,0.0,0,199105.51259165737,3854669.546366794
0.30143147706985474,0.5139079689979553,0.11864136904478073,0.75,0.5,0.25,0.34132659435272217,0.0,0,218456.18193727886,3847969.3146037105
0.26462218165397644,0.5290638208389282,0.12093678116798401,0.75,0.5,0.5,0.25890111923217773,0.25,0,213546.01209298937,3867790.0002073394
0.0,0.5280503630638123,0.2767648696899414,0.5,0.5,0.0,0.21304480731487274,0.0,0,188725.15353183562,3817178.2495312723
